coder_id,application_id,cycle,company_canonical,company_as_listed,underlying_employer,role_as_listed,role_lane,gtm_modifier,date_applied,date_precision,date_capture,date_evidence_anchor,discovery_source,submission_channel,ats_system,evidence_tier,evidence_class,register,terminal_outcome,terminal_outcome_date,terminal_outcome_precision,location,work_type,level_as_listed,salary_range_listed,confidence,notes,match_status,parent_id,parent_register,parent_evidence_class,candidate_parent_ids
freeze2,databar-ai|gtm-engineer-growth-sales|c1,1,Databar.ai,Databar.ai,,GTM Engineer (Growth & Sales),explicit_gtm_engineering,growth_marketing,2025-06-14,exact,2026-08-23,,linkedin,unknown,none_observed,C,platform_log,application,,,,,unstated,,not_stated,medium,"LinkedIn Job Applications export, job id 4233227991, file Job Applications_5.csv. Exact application date. Export generated 2026-08-23; later activity is not in it. Also listed on linkedin (2026-02-10). Also listed on linkedin (2026-08-29).",net_new,,,,
freeze2,brainfish|sales-development-representative-sdr-dive-into-ai-with-brainfish|c1,1,Brainfish,Brainfish,,Sales Development Representative (SDR) – Dive into AI with Brainfish!,sales_bd_partnerships,,2025-07-07,exact,2026-08-23,,linkedin,unknown,none_observed,C,platform_log,application,,,,,unstated,,not_stated,medium,"LinkedIn Job Applications export, job id 4258745247, file Job Applications_5.csv. Exact application date. Export generated 2026-08-23; later activity is not in it.",net_new,,,,
freeze2,michelin-connected-fleet|demand-generation-and-growth-marketing-manager|c1,1,MICHELIN Connected Fleet,MICHELIN Connected Fleet,,Demand Generation and Growth Marketing Manager,growth_demand_marketing,,2026-02-10,exact,2026-08-23,,linkedin,unknown,none_observed,C,platform_log,application,,,,,unstated,,not_stated,medium,"LinkedIn Job Applications export, job id 4371060559, file Job Applications_5.csv. Exact application date. Export generated 2026-08-23; later activity is not in it. Also listed on linkedin (2026-08-29).",net_new,,,,
freeze2,pegasystems|gtm-genai-product-owner|c1,1,Pegasystems,Pegasystems,,GTM GenAI Product Owner,other,,2026-02-10,exact,2026-08-23,,linkedin,unknown,none_observed,C,platform_log,application,,,,,unstated,,not_stated,medium,"LinkedIn Job Applications export, job id 4363036469, file Job Applications_5.csv. Exact application date. Export generated 2026-08-23; later activity is not in it. Also listed on linkedin (2026-08-29).",net_new,,,,
freeze2,flexbone|founding-gtm-account-executive|c1,1,Flexbone,Flexbone,,Founding GTM Account Executive,sales_bd_partnerships,,2026-02-08,exact,2026-08-23,,linkedin,unknown,none_observed,C,platform_log,application,,,,,unstated,,not_stated,medium,"LinkedIn Job Applications export, job id 4365767593, file Job Applications_5.csv. Exact application date. Export generated 2026-08-23; later activity is not in it. Also listed on linkedin (2026-08-29).",net_new,,,,
freeze2,bitovi|ai-enablement-engineer|c1,1,Bitovi,Bitovi,,AI Enablement Engineer,other,,2025-06-30,exact,2026-08-23,,linkedin,unknown,none_observed,C,platform_log,application,,,,,unstated,,not_stated,medium,"LinkedIn Job Applications export, job id 4248506953, file Job Applications_5.csv. Exact application date. Export generated 2026-08-23; later activity is not in it.",net_new,,,,
freeze2,closedwon-talent|founding-account-executive|c1,1,ClosedWon Talent,ClosedWon Talent,,Founding Account Executive,sales_bd_partnerships,,2025-07-08,exact,2026-08-23,,linkedin,unknown,none_observed,C,platform_log,application,,,,,unstated,,not_stated,medium,"LinkedIn Job Applications export, job id 4264156893, file Job Applications_5.csv. Exact application date. Export generated 2026-08-23; later activity is not in it.",net_new,,,,
freeze2,insignia-assets|head-of-digital|c1,1,Insignia Assets,Insignia Assets,,Head of Digital,other,,2025-11-18,exact,2026-08-23,,linkedin,unknown,none_observed,C,platform_log,application,,,,,unstated,,not_stated,medium,"LinkedIn Job Applications export, job id 4323010631, file Job Applications_5.csv. Exact application date. Export generated 2026-08-23; later activity is not in it.",net_new,,,,
freeze2,propel|founding-sales-engineer|c1,1,Propel,Propel,,Founding Sales Engineer,sales_solutions_engineering,,2026-03-05,exact,2026-08-23,,linkedin,unknown,none_observed,C,platform_log,application,,,,,unstated,,not_stated,medium,"LinkedIn Job Applications export, job id 4377712415, file Job Applications_5.csv. Exact application date. Export generated 2026-08-23; later activity is not in it. Also listed on linkedin (2026-08-29).",net_new,,,,
freeze2,pickering-interfaces|field-sales-engineer-southeast|c1,1,Pickering Interfaces,Pickering Interfaces,,Field Sales Engineer - Southeast,sales_solutions_engineering,,2026-01-20,exact,2026-08-23,,linkedin,unknown,none_observed,C,platform_log,application,,,,,unstated,,not_stated,medium,"LinkedIn Job Applications export, job id 4350074781, file Job Applications_5.csv. Exact application date. Export generated 2026-08-23; later activity is not in it. Also listed on linkedin (2026-08-29).",net_new,,,,
freeze2,datricks|sales-engineer-us-remote|c1,1,Datricks,Datricks,,Sales Engineer - US (Remote),sales_solutions_engineering,,2025-06-20,exact,2026-08-23,,linkedin,unknown,none_observed,C,platform_log,application,,,,,unstated,,not_stated,medium,"LinkedIn Job Applications export, job id 4251747717, file Job Applications_5.csv. Exact application date. Export generated 2026-08-23; later activity is not in it.",net_new,,,,
freeze2,swarm|sales-engineer|c1,1,SWARM,SWARM,,Sales Engineer,sales_solutions_engineering,,2025-07-09,exact,2026-08-23,,linkedin,unknown,none_observed,C,platform_log,application,,,,,unstated,,not_stated,medium,"LinkedIn Job Applications export, job id 4262182906, file Job Applications_5.csv. Exact application date. Export generated 2026-08-23; later activity is not in it.",net_new,,,,
freeze2,scout-global|founding-sales-engineer|c1,1,Scout Global,Scout Global,,Founding Sales Engineer,sales_solutions_engineering,,2026-03-05,exact,2026-08-23,,linkedin,unknown,none_observed,C,platform_log,application,,,,,unstated,,not_stated,medium,"LinkedIn Job Applications export, job id 4373132807, file Job Applications_5.csv. Exact application date. Export generated 2026-08-23; later activity is not in it. Also listed on linkedin (2026-08-29).",net_new,,,,
freeze2,logicbroker|ai-gtm-engineer|c1,1,Logicbroker,Logicbroker,,AI GTM Engineer,explicit_gtm_engineering,plain,2026-07-12,exact,2026-08-23,,linkedin,unknown,none_observed,C,platform_log,application,,,,,unstated,,not_stated,medium,"LinkedIn Job Applications export, job id 4433617553, file Job Applications_6.csv. Exact application date. Export generated 2026-08-23; later activity is not in it. Also listed on linkedin (2026-08-29).",net_new,,,,
freeze2,recur-software|gtm-engineer|c1,1,Recur Software,Recur Software,,GTM Engineer,explicit_gtm_engineering,plain,2026-04-06,exact,2026-08-23,,linkedin,unknown,none_observed,C,platform_log,application,,,,,unstated,,not_stated,medium,"LinkedIn Job Applications export, job id 4383852596, file Job Applications_6.csv. Exact application date. Export generated 2026-08-23; later activity is not in it. Also listed on linkedin (2026-08-29).",net_new,,,,
freeze2,hartfiel-automation|sales-engineer|c1,1,Hartfiel Automation,Hartfiel Automation,,Sales Engineer,sales_solutions_engineering,,2026-06-22,exact,2026-08-23,,linkedin,unknown,none_observed,C,platform_log,application,,,,,unstated,,not_stated,medium,"LinkedIn Job Applications export, job id 4429539770, file Job Applications_6.csv. Exact application date. Export generated 2026-08-23; later activity is not in it. Also listed on linkedin (2026-08-29).",net_new,,,,
freeze2,jobright-ai|ai-engineer|c1,1,Jobright.ai,Jobright.ai,,AI Engineer,product_ai_technical,,2026-06-04,exact,2026-08-23,,linkedin,unknown,none_observed,C,platform_log,application,,,,,unstated,,not_stated,medium,"LinkedIn Job Applications export, job id 4424269580, file Job Applications_6.csv. Exact application date. Export generated 2026-08-23; later activity is not in it. Also listed on linkedin (2026-08-29).",net_new,,,,
freeze2,solaya|gtm-engineer|c1,1,SOLAYA,SOLAYA,,GTM Engineer,explicit_gtm_engineering,plain,2026-06-07,exact,2026-08-23,,linkedin,unknown,none_observed,C,platform_log,application,,,,,unstated,,not_stated,medium,"LinkedIn Job Applications export, job id 4420626352, file Job Applications_6.csv. Exact application date. Export generated 2026-08-23; later activity is not in it. Also listed on linkedin (2026-08-29).",net_new,,,,
freeze2,the-vincit-group|systems-engineering-and-sales|c1,1,The Vincit Group,The Vincit Group,,Systems Engineering and Sales,other,,2026-06-21,exact,2026-08-23,,linkedin,unknown,none_observed,C,platform_log,application,,,,,unstated,,not_stated,medium,"LinkedIn Job Applications export, job id 4420136034, file Job Applications_6.csv. Exact application date. Export generated 2026-08-23; later activity is not in it. Also listed on linkedin (2026-08-29).",net_new,,,,
freeze2,melavex|founding-gtm-lead|c1,1,Melavex,Melavex,,Founding GTM Lead,explicit_gtm_engineering,founding_senior_lead,2026-06-24,exact,2026-08-23,,linkedin,unknown,none_observed,C,platform_log,application,,,,,unstated,,not_stated,medium,"LinkedIn Job Applications export, job id 4427560845, file Job Applications_6.csv. Exact application date. Export generated 2026-08-23; later activity is not in it. Also listed on linkedin (2026-08-29).",net_new,,,,
freeze2,inworld-ai|gtm-lead|c1,1,Inworld AI,Inworld AI,,GTM Lead,explicit_gtm_engineering,plain,2026-07-06,exact,2026-08-23,,linkedin,unknown,none_observed,C,platform_log,application,,,,,unstated,,not_stated,medium,"LinkedIn Job Applications export, job id 4360055693, file Job Applications_6.csv. Exact application date. Export generated 2026-08-23; later activity is not in it. Also listed on linkedin (2026-08-29).",net_new,,,,
freeze2,entelligence-ai|founding-gtm|c1,1,Entelligence.AI,Entelligence.AI,,Founding GTM,explicit_gtm_engineering,founding_senior_lead,2026-07-12,exact,2026-08-23,,linkedin,unknown,none_observed,C,platform_log,application,,,,,unstated,,not_stated,medium,"LinkedIn Job Applications export, job id 4429363758, file Job Applications_6.csv. Exact application date. Export generated 2026-08-23; later activity is not in it. Also listed on linkedin (2026-08-29).",net_new,,,,
freeze2,durham-geo-slope-indicator-dgsi|technical-sales-engineer|c1,1,Durham Geo Slope Indicator (DGSI),Durham Geo Slope Indicator (DGSI),,Technical Sales Engineer,sales_solutions_engineering,,2026-06-21,exact,2026-08-23,,linkedin,unknown,none_observed,C,platform_log,application,,,,,unstated,,not_stated,medium,"LinkedIn Job Applications export, job id 4418281073, file Job Applications_6.csv. Exact application date. Export generated 2026-08-23; later activity is not in it. Also listed on linkedin (2026-04-19). Also listed on linkedin (2026-08-29).",net_new,,,,
freeze2,scout-global|forward-deployed-engineer|c1,1,Scout Global,Scout Global,,Forward Deployed Engineer,sales_solutions_engineering,,2026-06-04,exact,2026-08-23,,linkedin,unknown,none_observed,C,platform_log,application,,,,,unstated,,not_stated,medium,"LinkedIn Job Applications export, job id 4415272670, file Job Applications_6.csv. Exact application date. Export generated 2026-08-23; later activity is not in it. Also listed on linkedin (2026-08-29).",net_new,,,,
freeze2,fractional-demand|gtm-engineer|c1,1,Fractional Demand,Fractional Demand,,GTM Engineer,explicit_gtm_engineering,plain,2026-03-31,exact,2026-08-23,,linkedin,unknown,none_observed,C,platform_log,application,,,,,unstated,,not_stated,medium,"LinkedIn Job Applications export, job id 4392111555, file Job Applications_6.csv. Exact application date. Export generated 2026-08-23; later activity is not in it. Also listed on linkedin (2026-07-26). Also listed on linkedin (2026-08-29).",net_new,,,,
freeze2,rtscale-ai|founding-growth-lead|c1,1,RTScale AI,RTScale AI,,Founding Growth Lead,growth_demand_marketing,,2026-06-17,exact,2026-08-23,,linkedin,unknown,none_observed,C,platform_log,application,,,,,unstated,,not_stated,medium,"LinkedIn Job Applications export, job id 4429730979, file Job Applications_6.csv. Exact application date. Export generated 2026-08-23; later activity is not in it. Also listed on linkedin (2026-08-29).",net_new,,,,
freeze2,sotalent|generative-ai-agent-engineer-remote|c1,1,SoTalent,SoTalent,,Generative AI Agent Engineer (Remote),other,,2026-05-26,exact,2026-08-23,,linkedin,unknown,none_observed,C,platform_log,application,,,,,unstated,,not_stated,medium,"LinkedIn Job Applications export, job id 4415219033, file Job Applications_6.csv. Exact application date. Export generated 2026-08-23; later activity is not in it.",net_new,,,,
freeze2,majc|revenue-operations-business-development|c1,1,MAJC✨,MAJC✨,,Revenue Operations & Business Development,sales_bd_partnerships,,2026-06-04,exact,2026-08-23,,linkedin,unknown,none_observed,C,platform_log,application,,,,,unstated,,not_stated,medium,"LinkedIn Job Applications export, job id 4422637582, file Job Applications_6.csv. Exact application date. Export generated 2026-08-23; later activity is not in it. Also listed on linkedin (2026-08-29).",net_new,,,,
freeze2,taste-labs|growth-lead|c1,1,Taste Labs,Taste Labs,,Growth Lead,growth_demand_marketing,,2026-07-12,exact,2026-08-23,,linkedin,unknown,none_observed,C,platform_log,application,,,,,unstated,,not_stated,medium,"LinkedIn Job Applications export, job id 4428044935, file Job Applications_6.csv. Exact application date. Export generated 2026-08-23; later activity is not in it. Also listed on linkedin (2026-08-29).",net_new,,,,
freeze2,lyra-health|senior-gtm-enablement-specialist|c1,1,Lyra Health,Lyra Health,,Senior GTM Enablement Specialist,revops_gtm_ops_strategy,,2026-06-04,exact,2026-08-23,,linkedin,unknown,none_observed,C,platform_log,application,,,,,unstated,,not_stated,medium,"LinkedIn Job Applications export, job id 4422091179, file Job Applications_6.csv. Exact application date. Export generated 2026-08-23; later activity is not in it. Also listed on linkedin (2026-08-29).",net_new,,,,
freeze2,kana|gtm-engineer|c1,1,Kana,Kana,,GTM Engineer,explicit_gtm_engineering,plain,2026-07-12,exact,2026-08-23,,linkedin,unknown,none_observed,C,platform_log,application,,,,,unstated,,not_stated,medium,"LinkedIn Job Applications export, job id 4427085765, file Job Applications_6.csv. Exact application date. Export generated 2026-08-23; later activity is not in it.",net_new,,,,
freeze2,revpilots|gtm-engineer|c1,1,RevPilots,RevPilots,,GTM Engineer,explicit_gtm_engineering,plain,2026-04-09,exact,2026-08-23,,linkedin,unknown,none_observed,C,platform_log,application,,,,,unstated,,not_stated,medium,"LinkedIn Job Applications export, job id 4399435968, file Job Applications_6.csv. Exact application date. Export generated 2026-08-23; later activity is not in it. Also listed on linkedin (2026-08-29).",net_new,,,,
freeze2,bask-health|sales-engineer|c1,1,Bask Health,Bask Health,,Sales Engineer,sales_solutions_engineering,,2026-04-06,exact,2026-08-23,,linkedin,unknown,none_observed,C,platform_log,application,,,,,unstated,,not_stated,medium,"LinkedIn Job Applications export, job id 4389308174, file Job Applications_6.csv. Exact application date. Export generated 2026-08-23; later activity is not in it. Also listed on linkedin (2026-08-29).",net_new,,,,
freeze2,robert-half|go-to-market-lead|c1,1,Robert Half,Robert Half,,Go-To-Market Lead,other,,2026-06-24,exact,2026-08-23,,linkedin,unknown,none_observed,C,platform_log,application,,,,,unstated,,not_stated,medium,"LinkedIn Job Applications export, job id 4426606510, file Job Applications_6.csv. Exact application date. Export generated 2026-08-23; later activity is not in it. Also listed on linkedin (2026-08-29).",net_new,,,,
freeze2,coverwatch|founding-gtm|c1,1,Coverwatch,Coverwatch,,Founding GTM,explicit_gtm_engineering,founding_senior_lead,2026-07-12,exact,2026-08-23,,linkedin,unknown,none_observed,C,platform_log,application,,,,,unstated,,not_stated,medium,"LinkedIn Job Applications export, job id 4425678611, file Job Applications_6.csv. Exact application date. Export generated 2026-08-23; later activity is not in it. Also listed on linkedin (2026-08-29).",net_new,,,,
freeze2,duckbill|founding-sales-gtm|c1,1,Duckbill,Duckbill,,Founding Sales / GTM,sales_bd_partnerships,,2026-07-07,exact,2026-08-23,,linkedin,unknown,none_observed,C,platform_log,application,,,,,unstated,,not_stated,medium,"LinkedIn Job Applications export, job id 4436847982, file Job Applications_6.csv. Exact application date. Export generated 2026-08-23; later activity is not in it. Also listed on linkedin (2026-08-29).",net_new,,,,
freeze2,ritz-instrument-transformers-usa|sales-engineer|c1,1,Ritz Instrument Transformers USA,Ritz Instrument Transformers USA,,Sales Engineer,sales_solutions_engineering,,2026-06-22,exact,2026-08-23,,linkedin,unknown,none_observed,C,platform_log,application,,,,,unstated,,not_stated,medium,"LinkedIn Job Applications export, job id 4404203312, file Job Applications_6.csv. Exact application date. Export generated 2026-08-23; later activity is not in it. Also listed on linkedin (2026-08-29).",net_new,,,,
freeze2,gridbank|gtm-engineer|c1,1,GridBank,GridBank,,GTM Engineer,explicit_gtm_engineering,plain,2026-06-04,exact,2026-08-23,,linkedin,unknown,none_observed,C,platform_log,application,,,,,unstated,,not_stated,medium,"LinkedIn Job Applications export, job id 4404318566, file Job Applications_6.csv. Exact application date. Export generated 2026-08-23; later activity is not in it. Also listed on linkedin (2026-08-29).",net_new,,,,
freeze2,aicro|gtm-engineer|c1,1,AICRO,AICRO,,GTM Engineer,explicit_gtm_engineering,plain,2026-05-25,exact,2026-08-23,,linkedin,unknown,none_observed,C,platform_log,application,,,,,unstated,,not_stated,medium,"LinkedIn Job Applications export, job id 4419107568, file Job Applications_6.csv. Exact application date. Export generated 2026-08-23; later activity is not in it. Also listed on linkedin (2026-08-29).",net_new,,,,
freeze2,the-hog|founding-gtm-engineer|c1,1,The Hog,The Hog (YC F25),,Founding GTM Engineer,explicit_gtm_engineering,founding_senior_lead,2026-06-04,exact,2026-08-23,,linkedin,unknown,none_observed,C,platform_log,application,,,,,unstated,,not_stated,medium,"LinkedIn Job Applications export, job id 4421369110, file Job Applications_6.csv. Exact application date. Export generated 2026-08-23; later activity is not in it. Also listed on linkedin (2026-08-29).",net_new,,,,
freeze2,techlinksphere|micro-saas-launch-growth-engineer|c1,1,TechLinkSphere,TechLinkSphere,,Micro-SaaS Launch & Growth Engineer,growth_demand_marketing,,2026-07-06,exact,2026-08-23,,linkedin,unknown,none_observed,C,platform_log,application,,,,,unstated,,not_stated,medium,"LinkedIn Job Applications export, job id 4436063352, file Job Applications_6.csv. Exact application date. Export generated 2026-08-23; later activity is not in it. Also listed on linkedin (2026-08-29).",net_new,,,,
freeze2,freshtix|business-development-manager|c1,1,Freshtix,Freshtix,,Business Development Manager,sales_bd_partnerships,,2026-05-19,exact,,,jobright,unknown,none_observed,C,platform_log,application,,,,Atlanta Metro,hybrid,Senior Level,Not stated,medium,Jobright tracker. Application Method Not stated. Also listed on linkedin (2026-05-19). Also listed on linkedin (2026-08-29).,net_new,,,,
freeze2,dripshop|growth-lead-user-acquisition|c1,1,DripShop,DripShop,,Growth Lead - User Acquisition,growth_demand_marketing,,2026-06-21,exact,2026-08-23,,linkedin,unknown,none_observed,C,platform_log,application,,,,,unstated,,not_stated,medium,"LinkedIn Job Applications export, job id 4430091744, file Job Applications_6.csv. Exact application date. Export generated 2026-08-23; later activity is not in it. Also listed on linkedin (2026-08-29).",net_new,,,,
freeze2,truebuilt|gtm-engineer|c1,1,TrueBuilt,TrueBuilt,,GTM Engineer,explicit_gtm_engineering,plain,2026-06-21,exact,2026-08-23,,linkedin,unknown,none_observed,C,platform_log,application,,,,,unstated,,not_stated,medium,"LinkedIn Job Applications export, job id 4428082624, file Job Applications_6.csv. Exact application date. Export generated 2026-08-23; later activity is not in it. Also listed on linkedin (2026-08-29).",net_new,,,,
freeze2,verdent-ai|growth-marketing|c1,1,Verdent AI,Verdent AI,,Growth Marketing,growth_demand_marketing,,2026-04-10,exact,2026-08-23,,linkedin,unknown,none_observed,C,platform_log,application,,,,,unstated,,not_stated,medium,"LinkedIn Job Applications export, job id 4399890339, file Job Applications_6.csv. Exact application date. Export generated 2026-08-23; later activity is not in it. Also listed on linkedin (2026-08-29).",net_new,,,,
freeze2,piper-ai|growth-content|c1,1,Piper AI,Piper AI,,Growth & Content,growth_demand_marketing,,2026-05-26,exact,2026-08-23,,linkedin,unknown,none_observed,C,platform_log,application,,,,,unstated,,not_stated,medium,"LinkedIn Job Applications export, job id 4419427998, file Job Applications_6.csv. Exact application date. Export generated 2026-08-23; later activity is not in it. Also listed on linkedin (2026-08-29).",net_new,,,,
freeze2,intellipro|founding-sales-ai-generic|c1,1,IntelliPro,IntelliPro,,Founding Sales - AI Generic,other,,2026-06-04,exact,2026-08-23,,linkedin,unknown,none_observed,C,platform_log,application,,,,,unstated,,not_stated,medium,"LinkedIn Job Applications export, job id 4412148637, file Job Applications_6.csv. Exact application date. Export generated 2026-08-23; later activity is not in it. Also listed on linkedin (2026-08-29).",net_new,,,,
freeze2,sidepocket|go-to-market-growth-engineer|c1,1,Sidepocket,Sidepocket,,Go-To-Market Growth Engineer,explicit_gtm_engineering,growth_marketing,2026-07-12,exact,2026-08-23,,linkedin,unknown,none_observed,C,platform_log,application,,,,,unstated,,not_stated,medium,"LinkedIn Job Applications export, job id 4434887595, file Job Applications_6.csv. Exact application date. Export generated 2026-08-23; later activity is not in it. Also listed on linkedin (2026-08-29).",net_new,,,,
freeze2,2x|gtm-engineer|c1,1,2X,2X,,GTM Engineer,explicit_gtm_engineering,plain,2026-04-06,exact,2026-08-23,,linkedin,unknown,none_observed,C,platform_log,application,,,,,unstated,,not_stated,medium,"LinkedIn Job Applications export, job id 4378539250, file Job Applications_6.csv. Exact application date. Export generated 2026-08-23; later activity is not in it. Also listed on linkedin (2026-08-29).",net_new,,,,
freeze2,elios-ai|senior-forward-deployed-engineer|c1,1,Elios AI,Elios AI,,Senior Forward Deployed Engineer,sales_solutions_engineering,,2026-07-18,exact,2026-08-23,,linkedin,unknown,none_observed,C,platform_log,application,,,,,unstated,,not_stated,medium,"LinkedIn Job Applications export, job id 4436839048, file Job Applications_6.csv. Exact application date. Export generated 2026-08-23; later activity is not in it.",net_new,,,,
freeze2,nudge-ai|growth-lead|c1,1,Nudge AI,Nudge AI,,Growth Lead,growth_demand_marketing,,2026-07-12,exact,2026-08-23,,linkedin,unknown,none_observed,C,platform_log,application,,,,,unstated,,not_stated,medium,"LinkedIn Job Applications export, job id 4396375043, file Job Applications_6.csv. Exact application date. Export generated 2026-08-23; later activity is not in it. Also listed on linkedin (2026-08-29).",net_new,,,,
freeze2,evolution-usa|forward-deplyed-engineer-fde-applied-ai-genai-remote|c1,1,Evolution USA,Evolution USA,,Forward Deplyed Engineer (FDE) - Applied AI / GenAI (Remote),other,,2026-06-04,exact,2026-08-23,,linkedin,unknown,none_observed,C,platform_log,application,,,,,unstated,,not_stated,medium,"LinkedIn Job Applications export, job id 4424240607, file Job Applications_6.csv. Exact application date. Export generated 2026-08-23; later activity is not in it.",net_new,,,,
freeze2,horizonai-talent|forward-deployed-engineer|c1,1,HorizonAI Talent,HorizonAI Talent,,Forward Deployed Engineer,sales_solutions_engineering,,2026-06-22,exact,2026-08-23,,linkedin,unknown,none_observed,C,platform_log,application,,,,,unstated,,not_stated,medium,"LinkedIn Job Applications export, job id 4430934105, file Job Applications_6.csv. Exact application date. Export generated 2026-08-23; later activity is not in it. Also listed on linkedin (2026-08-29).",net_new,,,,
freeze2,greenway-collins|gtm-engineer-remote-us|c1,1,Greenway Collins,Greenway Collins,,GTM Engineer | Remote (US),explicit_gtm_engineering,plain,2026-06-08,exact,2026-08-23,,linkedin,unknown,none_observed,C,platform_log,application,,,,,unstated,,not_stated,medium,"LinkedIn Job Applications export, job id 4425484374, file Job Applications_6.csv. Exact application date. Export generated 2026-08-23; later activity is not in it. Also listed on linkedin (2026-08-29).",net_new,,,,
freeze2,the-biological-computing-co-tbc|lead-sales-and-product-engineer|c1,1,The Biological Computing Co. (TBC),The Biological Computing Co. (TBC),,Lead Sales and Product Engineer,other,,2026-07-12,exact,2026-08-23,,linkedin,unknown,none_observed,C,platform_log,application,,,,,unstated,,not_stated,medium,"LinkedIn Job Applications export, job id 4430873489, file Job Applications_6.csv. Exact application date. Export generated 2026-08-23; later activity is not in it. Also listed on linkedin (2026-08-29).",net_new,,,,
freeze2,human-delta|founding-gtm-engineer|c1,1,Human Delta,Human Delta,,Founding GTM Engineer,explicit_gtm_engineering,founding_senior_lead,2026-07-12,exact,2026-08-23,,linkedin,unknown,none_observed,C,platform_log,application,,,,,unstated,,not_stated,medium,"LinkedIn Job Applications export, job id 4379699068, file Job Applications_6.csv. Exact application date. Export generated 2026-08-23; later activity is not in it. Also listed on linkedin (2026-08-29).",net_new,,,,
freeze2,franklin-fitch|ai-training-and-adoption-consultant|c1,1,Franklin Fitch,Franklin Fitch,,AI Training and Adoption Consultant,other,,2026-06-22,exact,2026-08-23,,linkedin,unknown,none_observed,C,platform_log,application,,,,,unstated,,not_stated,medium,"LinkedIn Job Applications export, job id 4429984671, file Job Applications_6.csv. Exact application date. Export generated 2026-08-23; later activity is not in it. Also listed on linkedin (2026-08-29).",net_new,,,,
freeze2,ailytics|revenue-operations-revops-specialist|c1,1,Ailytics,Ailytics,,Revenue Operations (RevOps) Specialist,revops_gtm_ops_strategy,,2026-07-22,exact,2026-08-23,,linkedin,unknown,none_observed,C,platform_log,application,,,,,unstated,,not_stated,medium,"LinkedIn Job Applications export, job id 4438496260, file Job Applications_6.csv. Exact application date. Export generated 2026-08-23; later activity is not in it. Also listed on linkedin (2026-08-29).",net_new,,,,
freeze2,light-labs|gtm-engineer-agents|c1,1,Light Labs,Light Labs,,"GTM Engineer, Agents",explicit_gtm_engineering,ai_product_vertical,2026-07-12,exact,2026-08-23,,linkedin,unknown,none_observed,C,platform_log,application,,,,,unstated,,not_stated,medium,"LinkedIn Job Applications export, job id 4377633056, file Job Applications_6.csv. Exact application date. Export generated 2026-08-23; later activity is not in it. Also listed on linkedin (2026-08-29).",net_new,,,,
freeze2,massive|gtm|c1,1,Massive,Massive,,GTM,other,,2026-07-12,exact,2026-08-23,,linkedin,unknown,none_observed,C,platform_log,application,,,,,unstated,,not_stated,medium,"LinkedIn Job Applications export, job id 4438841359, file Job Applications_6.csv. Exact application date. Export generated 2026-08-23; later activity is not in it. Also listed on linkedin (2026-08-29).",net_new,,,,
freeze2,crash-override|growth-engineer|c1,1,Crash Override,Crash Override,,Growth Engineer,growth_demand_marketing,,2026-04-16,exact,2026-08-23,,linkedin,unknown,none_observed,C,platform_log,application,,,,,unstated,,not_stated,medium,"LinkedIn Job Applications export, job id 4402520314, file Job Applications_6.csv. Exact application date. Export generated 2026-08-23; later activity is not in it. Also listed on linkedin (2026-08-29).",net_new,,,,
freeze2,kognitos|senior-solutions-engineer|c1,1,Kognitos,Kognitos,,Senior Solutions Engineer,sales_solutions_engineering,,2026-06-03,exact,2026-08-23,,linkedin,unknown,none_observed,C,platform_log,application,,,,,unstated,,not_stated,medium,"LinkedIn Job Applications export, job id 4423062275, file Job Applications_6.csv. Exact application date. Export generated 2026-08-23; later activity is not in it. Also listed on linkedin (2026-08-29).",net_new,,,,
freeze2,netrise|go-to-market-gtm-engineer-outbound-pipeline-development|c1,1,NetRise,NetRise,,Go To Market (GTM) Engineer / Outbound Pipeline Development,other,,2026-03-31,exact,2026-08-23,,linkedin,unknown,none_observed,C,platform_log,application,,,,,unstated,,not_stated,medium,"LinkedIn Job Applications export, job id 4391881176, file Job Applications_6.csv. Exact application date. Export generated 2026-08-23; later activity is not in it. Also listed on linkedin (2026-08-29).",net_new,,,,
freeze2,roc-search|founding-gtm-strategy|c1,1,Roc Search,Roc Search,,Founding GTM Strategy,explicit_gtm_engineering,founding_senior_lead,2026-06-22,exact,2026-08-23,,linkedin,unknown,none_observed,C,platform_log,application,,,,,unstated,,not_stated,medium,"LinkedIn Job Applications export, job id 4431766172, file Job Applications_6.csv. Exact application date. Export generated 2026-08-23; later activity is not in it. Also listed on linkedin (2026-08-29).",net_new,,,,
freeze2,crmit-solutions|ai-solutions-sales-specialist|c1,1,CRMIT Solutions,CRMIT Solutions,,Ai Solutions Sales Specialist,other,,2026-04-10,exact,2026-08-23,,linkedin,unknown,none_observed,C,platform_log,application,,,,,unstated,,not_stated,medium,"LinkedIn Job Applications export, job id 4394347364, file Job Applications_6.csv. Exact application date. Export generated 2026-08-23; later activity is not in it. Also listed on linkedin (2026-08-29).",net_new,,,,
freeze2,crossing-hurdles|gtm-lead|c1,1,Crossing Hurdles,Crossing Hurdles,,GTM Lead,explicit_gtm_engineering,plain,2026-04-01,exact,2026-08-23,,linkedin,unknown,none_observed,C,platform_log,application,,,,,unstated,,not_stated,medium,"LinkedIn Job Applications export, job id 2147622960, file Job Applications_6.csv. Exact application date. Export generated 2026-08-23; later activity is not in it. Also listed on linkedin (2026-08-29).",net_new,,,,
