coder_id,application_id,cycle,company_canonical,company_as_listed,underlying_employer,role_as_listed,role_lane,gtm_modifier,date_applied,date_precision,date_capture,date_evidence_anchor,discovery_source,submission_channel,ats_system,evidence_tier,evidence_class,register,terminal_outcome,terminal_outcome_date,terminal_outcome_precision,location,work_type,level_as_listed,salary_range_listed,confidence,notes
alpha,unframe|gtm-engineer|c1,1,Unframe,Unframe,,GTM Engineer,explicit_gtm_engineering,plain,2026-04-06,exact,,,unknown,ats_direct,Greenhouse,A,employer_artifact,application,rejected_no_interview,2026-05-12,exact,,remote,,not_stated,high,Receipts gth_4c96edfc630dd59e (04-06) and gth_d4f5b5bf940f71d3 (04-17) merged; no terminal between them. Decline gth_b138e6544e0d084f names GTM Engineer Remote.
alpha,solv-health|unspecified|c1,1,Solv Health,Solv Health,,unspecified,unspecified,,2026-04-06,exact,,,unknown,ats_direct,Rippling,A,employer_artifact,application,rejected_no_interview,2026-04-21,exact,,unstated,,not_stated,medium,
alpha,sardine|gtm-engineer|c1,1,Sardine,Sardine,,GTM Engineer,explicit_gtm_engineering,plain,2026-04-06,exact,,,unknown,ats_direct,Ashby,A,employer_artifact,application,rejected_no_interview,2026-04-09,exact,,unstated,,not_stated,high,
alpha,appgate|gtm-engineer|c1,1,AppGate,AppGate,,GTM Engineer,explicit_gtm_engineering,plain,2026-04-06,exact,,,unknown,ats_direct,Workable,A,employer_artifact,application,still_open,,,,unstated,,not_stated,high,"Merged data copy gth_1ab720344bcdf47a with GTM Engineer, AppGate Cybersecurity gth_e372576041016b3f."
alpha,wrapbook|gtm-systems-engineer|c1,1,Wrapbook,Wrapbook,,GTM Systems Engineer,explicit_gtm_engineering,systems_operations,2026-04-06,exact,,,unknown,ats_direct,Ashby,A,employer_artifact,application,still_open,,,,unstated,,not_stated,high,
alpha,payabli|gtm-engineer|c1,1,Payabli,Payabli,,GTM Engineer,explicit_gtm_engineering,plain,2026-04-06,exact,,,unknown,ats_direct,Ashby,A,employer_artifact,application,still_open,,,,unstated,,not_stated,high,
alpha,valsoft|gtm-engineer-dockmaster|c1,1,Valsoft,Valsoft Corporation,,"GTM Engineer, DockMaster",explicit_gtm_engineering,plain,2026-04-06,exact,,,unknown,ats_direct,Workable,A,employer_artifact,application,still_open,,,,unstated,,not_stated,high,"Workable names GTM Engineer, DockMaster, Valsoft Corporation. DockMaster kept in role_as_listed as listed, not treated as a second company."
alpha,pearl|lead-gtm-engineer|c1,1,Pearl,"Pearl, Inc.",,Lead GTM Engineer,explicit_gtm_engineering,founding_senior_lead,2026-04-06,exact,,,unknown,ats_direct,Ashby,A,employer_artifact,application,still_open,,,,unstated,Lead,not_stated,high,"No decline in corpus. Scheduling: Alex DeCeglie gth_fb41d68a16ad8c02 (04-30), phone reminder for May 5 gth_0bd16122f1878883, availability gth_d0d3b09bb98ccb1f, Zoom reminder gth_36d7d2bba0740912."
alpha,sur|ai-revenue-engineer|c1,1,Sur,Sur,,AI Revenue Engineer,other,,2026-04-09,exact,,,unknown,ats_direct,Workable,A,employer_artifact,application,rejected_no_interview,2026-04-09,exact,,unstated,,not_stated,high,Title is not GTM Engineer; coded other. Merged data copy with receipt-then-rejection thread.
alpha,langchain|gtm-engineer|c1,1,LangChain,LangChain,,GTM Engineer,explicit_gtm_engineering,plain,2026-04-10,exact,,,unknown,ats_direct,Ashby,A,employer_artifact,application,still_open,,,,unstated,,not_stated,high,
alpha,ontra|unspecified|c1,1,Ontra,Ontra,,unspecified,unspecified,,2026-04-10,exact,,,unknown,ats_direct,Ashby,A,employer_artifact,application,rejected_no_interview,2026-04-24,exact,,unstated,,not_stated,medium,
alpha,redis|gtm-engineer|c1,1,Redis,Redis,,GTM Engineer,explicit_gtm_engineering,plain,2026-04-10,exact,,,unknown,ats_direct,Ashby,A,employer_artifact,application,still_open,,,,unstated,,not_stated,high,
alpha,auctane|pre-sales-engineer|c1,1,Auctane,Auctane,,Pre-Sales Engineer,sales_solutions_engineering,,2026-04-10,exact,,,unknown,ats_direct,Greenhouse,A,employer_artifact,application,rejected_no_interview,2026-05-14,exact,,unstated,,not_stated,high,04-10 thank-you omits role; 05-14 decline names Pre-Sales Engineer.
alpha,cresta|gtm-engineer|c1,1,Cresta,Cresta,,GTM Engineer,explicit_gtm_engineering,plain,2026-04-10,exact,,,unknown,ats_direct,none_observed,A,employer_artifact,application,still_open,,,,unstated,,not_stated,high,
alpha,airops|growth-engineer|c1,1,AirOps,AirOps,,Growth Engineer,other,,2026-04-10,exact,,,unknown,ats_direct,Ashby,A,employer_artifact,application,still_open,,,,unstated,,not_stated,high,Growth Engineer not coded as explicit_gtm_engineering.
alpha,rollstack|ai-growth-hacker|c1,1,Rollstack,Rollstack,,AI Growth Hacker,growth_demand_marketing,,2026-04-10,exact,,,unknown,ats_direct,Ashby,A,employer_artifact,application,still_open,,,,unstated,,not_stated,high,
alpha,teleport|gtm-engineer|c1,1,Teleport,Teleport,,GTM Engineer,explicit_gtm_engineering,plain,2026-04-14,exact,,,unknown,ats_direct,Ashby,A,employer_artifact,application,rejected_no_interview,2026-05-07,exact,,unstated,,not_stated,high,
alpha,built-recruiting|gtm-engineer|c1,1,Built Recruiting,Built Recruiting,,GTM Engineer,explicit_gtm_engineering,plain,2026-04-16,evidence_bound,,2026-04-16,unknown,ats_direct,Greenhouse,B,employer_artifact,application,role_paused_or_closed,2026-04-16,exact,,unstated,,not_stated,medium,"Only artifact is Update from Built Recruiting (GTM Engineer, position filled). No first receipt."
alpha,wallstreetquants|unspecified|c1,1,WallStreetQuants,WallStreetQuants,,unspecified,unspecified,,2026-04-17,exact,,,unknown,ats_direct,Workable,A,employer_artifact,application,still_open,,,,unstated,,not_stated,medium,
alpha,every-to|gtm-engineer|c1,1,Every.to,Every.to,,GTM Engineer,explicit_gtm_engineering,plain,2026-04-20,exact,,,unknown,unknown,none_observed,B,employer_artifact,application,still_open,,,,unstated,,not_stated,high,"eml_50d007c54e63 thanks for applying for the GTM Engineer role, call booked. Employer application language; no ATS receipt."
alpha,fossa|unspecified|c1,1,FOSSA,FOSSA,,unspecified,unspecified,,2026-04-22,exact,,,unknown,ats_direct,Greenhouse,A,employer_artifact,application,rejected_no_interview,2026-05-20,exact,,unstated,,not_stated,medium,Cycle 1. Second Greenhouse receipt 2026-05-21 is cycle 2 after this terminal.
alpha,fossa|unspecified|c2,2,FOSSA,FOSSA,,unspecified,unspecified,,2026-05-21,exact,,,unknown,ats_direct,Greenhouse,A,employer_artifact,application,still_open,,,,unstated,,not_stated,medium,Cycle 2: Greenhouse thank-you the day after cycle-1 decline.
alpha,oxos-medical|gtm-engineer|c1,1,OXOS Medical,OXOS Medical,,GTM Engineer,explicit_gtm_engineering,plain,2026-04-27,exact,,,unknown,ats_direct,Greenhouse,A,employer_artifact,application,still_open,,,,unstated,,not_stated,high,
alpha,trase|gtm-engineer-healthcare|c1,1,Trase,Trase,,"GTM Engineer, Healthcare",explicit_gtm_engineering,ai_product_vertical,2026-04-27,exact,,,unknown,ats_direct,Greenhouse,A,employer_artifact,application,rejected_no_interview,2026-07-10,exact,,unstated,,not_stated,medium,"Receipts gth_18c36945a10db7a4 (04-27) and gth_9ab914047a629b0c (06-26) merged; decline gth_067608064ff2e8ba names GTM Engineer, Healthcare. Vertical modifier from Healthcare in the titled decline."
alpha,10x-genomics|unspecified|c1,1,10x Genomics,10x Genomics,,unspecified,unspecified,,2026-05-02,exact,,,unknown,ats_direct,Greenhouse,A,employer_artifact,application,rejected_no_interview,2026-05-14,exact,,unstated,,not_stated,medium,Duplicate-in-source receipts 14 seconds apart: careers@ gth_4a90aebd605a4cf1 and greenhouse-mail gth_176c6e733d1bb47d.
alpha,tractian|senior-gtm-engineer-hubspot|c1,1,TRACTIAN,TRACTIAN,,"Senior GTM Engineer, Hubspot",explicit_gtm_engineering,founding_senior_lead,2026-05-19,exact,,,unknown,ats_direct,Lever,A,employer_artifact,application,still_open,,,,unstated,Senior,not_stated,high,"Distinct from TRACTIAN Sales Engineer, Automation on 2026-05-21."
alpha,tractian|sales-engineer-automation|c1,1,TRACTIAN,TRACTIAN,,"Sales Engineer, Automation",sales_solutions_engineering,,2026-05-21,exact,,,unknown,ats_direct,Lever,A,employer_artifact,application,still_open,,,,unstated,,not_stated,high,
alpha,airtable|gtm-engineer|c1,1,Airtable,Airtable,,GTM Engineer,explicit_gtm_engineering,plain,2026-05-21,exact,,,unknown,ats_direct,none_observed,A,employer_artifact,application,rejected_no_interview,2026-05-27,exact,,unstated,,not_stated,high,
alpha,nice|ai-solution-strategist|c1,1,NICE,NICE,,AI Solution Strategist,other,,2026-05-21,exact,,,unknown,ats_direct,Greenhouse,A,employer_artifact,application,still_open,,,,unstated,,not_stated,high,
alpha,nebius|director-gtm-physical-ai|c1,1,Nebius,Nebius,,Director GTM Physical AI,explicit_gtm_engineering,ai_product_vertical,2026-05-21,exact,,,unknown,ats_direct,Greenhouse,A,employer_artifact,application,rejected_no_interview,2026-07-16,exact,,unstated,Director,not_stated,medium,05-21 thank-you omits role; 07-16 decline names Director GTM Physical AI. Merged.
alpha,dbeaver|gtm-engineer|c1,1,DBeaver,DBeaver,,GTM Engineer,explicit_gtm_engineering,plain,2026-05-21,exact,,,unknown,ats_direct,Greenhouse,A,employer_artifact,application,rejected_no_interview,2026-06-05,exact,,unstated,,not_stated,high,
alpha,apartmentiq|unspecified|c1,1,ApartmentIQ,ApartmentIQ,,unspecified,unspecified,,2026-05-21,exact,,,unknown,ats_direct,Greenhouse,A,employer_artifact,application,rejected_no_interview,2026-05-28,exact,,unstated,,not_stated,medium,
alpha,deepgram|gtm-engineer|c1,1,Deepgram,Deepgram,,GTM Engineer,explicit_gtm_engineering,plain,2026-05-21,exact,,,unknown,ats_direct,Ashby,A,employer_artifact,application,rejected_no_interview,2026-05-22,exact,,unstated,,not_stated,high,
alpha,telnyx|unspecified|c1,1,Telnyx,Telnyx,,unspecified,unspecified,,2026-05-21,exact,,,unknown,ats_direct,Greenhouse,A,employer_artifact,application,still_open,,,,unstated,,not_stated,medium,
alpha,vitalsource|ai-enablement-lead|c1,1,VitalSource,VitalSource,,AI Enablement Lead,other,,2026-05-21,exact,,,unknown,ats_direct,Jobvite,A,employer_artifact,application,still_open,,,,unstated,Lead,not_stated,high,
alpha,colab-software|sales-engineer|c1,1,CoLab Software,CoLab Software,,Sales Engineer,sales_solutions_engineering,,2026-05-21,exact,,,unknown,ats_direct,Greenhouse,A,employer_artifact,application,still_open,,,,unstated,,not_stated,high,"Merged Greenhouse thank-you with gth_6d1d6bc21a550401 CoLab Software, Sales Engineer."
alpha,pindrop|gtm-systems-platform-specialist|c1,1,Pindrop,Pindrop,,GTM Systems Platform Specialist,explicit_gtm_engineering,systems_operations,2026-05-21,exact,,,unknown,ats_direct,Greenhouse,A,employer_artifact,application,rejected_no_interview,2026-05-27,exact,,unstated,,not_stated,high,Cycle 1. 06-22 Greenhouse thank-you is cycle 2 after this terminal.
alpha,pindrop|unspecified|c2,2,Pindrop,Pindrop,,unspecified,unspecified,,2026-06-22,exact,,,unknown,ats_direct,Greenhouse,A,employer_artifact,application,still_open,,,,unstated,,not_stated,medium,Cycle 2 after 2026-05-27 decline. Role omitted on the second receipt.
alpha,applied-systems|sales-enablement-gtm-readiness-lead|c1,1,Applied Systems,Applied Systems,,Sales Enablement GTM Readiness Lead,revops_gtm_ops_strategy,,2026-05-21,exact,,,unknown,ats_direct,iCIMS,A,employer_artifact,application,still_open,,,,unstated,Lead,not_stated,high,"Three iCIMS artifacts within 28 seconds: email verify, welcome, receipt."
alpha,onit|sales-engineer|c1,1,Onit,Onit,,Sales Engineer,sales_solutions_engineering,,2026-05-21,exact,,,unknown,ats_direct,Lever,A,employer_artifact,application,still_open,,,,unstated,,not_stated,high,
alpha,servicetrade|unspecified|c1,1,ServiceTrade,ServiceTrade,,unspecified,unspecified,,2026-05-21,exact,,,unknown,ats_direct,none_observed,A,employer_artifact,application,rejected_no_interview,2026-05-29,exact,,unstated,,not_stated,medium,
alpha,speechify|go-to-market-engineer-atlanta|c1,1,Speechify,Speechify,,"Go-to-Market Engineer, Atlanta",explicit_gtm_engineering,plain,2026-05-25,exact,,,unknown,ats_direct,Greenhouse,A,employer_artifact,application,still_open,,,Atlanta,unstated,,not_stated,high,
alpha,evenup|ai-adoption-manager-southeast|c1,1,EvenUp,EvenUp,,"AI Adoption Manager, Southeast",other,,2026-05-25,exact,,,unknown,ats_direct,Ashby,A,employer_artifact,application,rejected_no_interview,2026-06-04,exact,Southeast,unstated,Manager,not_stated,high,
alpha,apollo-io|unspecified|c1,1,Apollo.io,Apollo.io,,unspecified,unspecified,,2026-05-28,exact,,,unknown,ats_direct,Greenhouse,A,employer_artifact,application,still_open,,,,unstated,,not_stated,medium,Two identical msgs 62 seconds apart in thread gth_5b932a62ba112b24.
alpha,cloudflare|gtm-engineer|c1,1,Cloudflare,Cloudflare,,GTM Engineer,explicit_gtm_engineering,plain,2026-06-04,exact,,,unknown,ats_direct,none_observed,A,employer_artifact,application,rejected_no_interview,2026-06-23,exact,,unstated,,not_stated,high,
alpha,pogo-technologies|gtm-engineer|c1,1,Pogo Technologies,Pogo Technologies,,GTM Engineer,explicit_gtm_engineering,plain,2026-06-04,exact,,,unknown,ats_direct,Gem,A,employer_artifact,application,still_open,,,,unstated,,not_stated,high,"Merged Gem gth_4169aef833260ed9 (06-04 GTM Engineer), Gem gth_cff42e6b8ec6e894 (06-26), Ashby gth_613e210e3d23935a (07-08 GTM Engineer). No terminal between receipts."
alpha,revspring|lead-agentic-operations-gtm-engineering|c1,1,RevSpring,RevSpring,,"Lead, Agentic Operations + GTM Engineering",explicit_gtm_engineering,systems_operations,2026-06-04,exact,,,recruiter_inbound,ats_direct,none_observed,A,employer_artifact,application,still_open,,,,unstated,Lead,not_stated,high,LinkedIn recruiter InMail gth_1202203d544f6fc9 on 2026-05-29 precedes Newton receipt gth_c6362282bdac9373. Duplicate Newton gth_3a754bf7babaa62d on 06-23. Recruiter screen request gth_d679e7c78f455a3c. Additional gth_272cbf95970f4335.
alpha,4mindsai|gtm-engineer|c1,1,4MindsAI,4MindsAI,,GTM Engineer,explicit_gtm_engineering,plain,2026-06-04,exact,,,unknown,ats_direct,none_observed,A,employer_artifact,application,still_open,,,,unstated,,not_stated,high,Application #49830118 in subject.
alpha,adaptive6|sales-engineer|c1,1,Adaptive6,Adaptive6,,Sales Engineer,sales_solutions_engineering,,2026-06-04,exact,,,unknown,ats_direct,Comeet,A,employer_artifact,application,rejected_no_interview,2026-06-16,exact,,unstated,,not_stated,high,
alpha,huzzle|gtm-engineer|c1,1,Huzzle,Huzzle,,GTM Engineer,explicit_gtm_engineering,plain,2026-06-04,exact,,,unknown,ats_direct,Workable,A,employer_artifact,application,still_open,,,,unstated,,not_stated,high,"Workable gth_27df3f45e3787608 Thanks for applying, submitted successfully, application data copy. Later Huzzle.app messages frame a required AI video interview / talent pool next step; they do not override the Workable submission. Assessment events attached."
alpha,aicro|gtm-engineering-team-lead|c1,1,AICRO,AICRO,,GTM Engineering Team Lead,explicit_gtm_engineering,founding_senior_lead,2026-02-06,exact,,,unknown,email_direct,none_observed,A,employer_artifact,application,still_open,,,,unstated,Lead,not_stated,high,
alpha,nero|founding-engineer|c1,1,Nero,Nero,,Founding Engineer,product_ai_technical,,2026-01-07,exact,,,unknown,email_direct,none_observed,A,employer_artifact,application,still_open,,,,unstated,Founding,not_stated,high,SENT to eml_cc839f955dc0 subject Founding Engineer Application (single-take video attached).
alpha,spider-cloud|growth-lead|c1,1,Spider.cloud,spider.cloud,,Growth lead,growth_demand_marketing,,2026-05-03,exact,,,unknown,email_direct,none_observed,A,employer_artifact,application,still_open,,,,unstated,Lead,not_stated,high,
alpha,bx-studio|unspecified|c1,1,BX Studio,BX Studio,,unspecified,unspecified,,2026-04-08,exact,,,unknown,email_direct,none_observed,A,employer_artifact,application,still_open,,,,unstated,,not_stated,medium,"eml_dd661064d709 thread: video sent, forwarded to hiring manager. Role omitted."
alpha,atlanta-public-schools|unspecified|c1,1,Atlanta Public Schools,Atlanta Public Schools,,unspecified,other,,2026-06-19,exact,,,unknown,ats_direct,none_observed,A,employer_artifact,application,role_paused_or_closed,2026-06-22,exact,,unstated,,not_stated,high,AppliTrack started gth_ca4ec7de603636fa and submission confirmed gth_69afd05b60e34a48 (6/19/2026 5:09:44 PM). Thread gth_ddaf156bd72853f5: candidate states he completed Frontline; APS replies they are not currently accepting substitute applications. Both the confirmation and the not-accepting reply stand.
alpha,city-schools-of-decatur|unspecified|c1,1,City Schools of Decatur,City Schools Of Decatur,,unspecified,other,,2026-06-26,exact,,,unknown,ats_direct,none_observed,A,employer_artifact,application,still_open,,,,unstated,,not_stated,high,
alpha,douglas-county-school-system|unspecified|c1,1,Douglas County School System,Douglas County School System,,unspecified,other,,2026-07-09,exact,,,unknown,ats_direct,none_observed,A,employer_artifact,application,still_open,,,,unstated,,not_stated,high,"Password-change mail gth_1a54c618dc5009e8 is administrative, not a second application."
alpha,dekalb-county-school-district|area-3-elementary-star-substitute-murphey-candler-es|c1,1,DeKalb County School District,DeKalb County School District,,"Area 3 Elementary STAR Substitute, Murphey Candler ES",other,,2026-08-11,evidence_bound,,2026-08-11,unknown,ats_direct,none_observed,B,employer_artifact,application,role_paused_or_closed,2026-08-11,exact,,unstated,,not_stated,high,Position-filled AppliTrack notice names this school/role. Submission date not observed; bounded by the filled notice. Distinct from the unsubmitted general DeKalb application (expiry warning gth_32be8996b8ef0914).
alpha,dekalb-county-school-district|specialty-area-star-substitute-margaret-harris-comprehensive|c1,1,DeKalb County School District,DeKalb County School District,,"Specialty Area STAR Substitute, Margaret Harris Comprehensive",other,,2026-08-06,evidence_bound,,2026-08-06,unknown,ats_direct,none_observed,B,employer_artifact,application,role_paused_or_closed,2026-08-06,exact,,unstated,,not_stated,high,Position-filled AppliTrack notice names this school/role. Submission date not observed; bounded by the filled notice. Distinct from the unsubmitted general DeKalb application (expiry warning gth_32be8996b8ef0914).
alpha,dekalb-county-school-district|area-3-elementary-star-substitute-chapel-hill-es|c1,1,DeKalb County School District,DeKalb County School District,,"Area 3 Elementary STAR Substitute, Chapel Hill ES",other,,2026-08-04,evidence_bound,,2026-08-04,unknown,ats_direct,none_observed,B,employer_artifact,application,role_paused_or_closed,2026-08-04,exact,,unstated,,not_stated,high,Position-filled AppliTrack notice names this school/role. Submission date not observed; bounded by the filled notice. Distinct from the unsubmitted general DeKalb application (expiry warning gth_32be8996b8ef0914).
alpha,dekalb-county-school-district|area-3-elementary-star-substitute-canby-lane-es|c1,1,DeKalb County School District,DeKalb County School District,,"Area 3 Elementary STAR Substitute, Canby Lane ES",other,,2026-08-04,evidence_bound,,2026-08-04,unknown,ats_direct,none_observed,B,employer_artifact,application,role_paused_or_closed,2026-08-04,exact,,unstated,,not_stated,high,Position-filled AppliTrack notice names this school/role. Submission date not observed; bounded by the filled notice. Distinct from the unsubmitted general DeKalb application (expiry warning gth_32be8996b8ef0914).
alpha,dekalb-county-school-district|area-high-school-star-substitute-columbia-hs|c1,1,DeKalb County School District,DeKalb County School District,,"Area High School STAR Substitute, Columbia HS",other,,2026-07-28,evidence_bound,,2026-07-28,unknown,ats_direct,none_observed,B,employer_artifact,application,role_paused_or_closed,2026-07-28,exact,,unstated,,not_stated,high,Position-filled AppliTrack notice names this school/role. Submission date not observed; bounded by the filled notice. Distinct from the unsubmitted general DeKalb application (expiry warning gth_32be8996b8ef0914).
alpha,dekalb-county-school-district|area-3-elementary-star-substitute-cedar-grove-es|c1,1,DeKalb County School District,DeKalb County School District,,"Area 3 Elementary STAR Substitute, Cedar Grove ES",other,,2026-07-27,evidence_bound,,2026-07-27,unknown,ats_direct,none_observed,B,employer_artifact,application,role_paused_or_closed,2026-07-27,exact,,unstated,,not_stated,high,Position-filled AppliTrack notice names this school/role. Submission date not observed; bounded by the filled notice. Distinct from the unsubmitted general DeKalb application (expiry warning gth_32be8996b8ef0914).
alpha,dekalb-county-school-district|area-1-elementary-star-substitute-ashford-park-es|c1,1,DeKalb County School District,DeKalb County School District,,"Area 1 Elementary STAR Substitute, Ashford Park ES",other,,2026-07-24,evidence_bound,,2026-07-24,unknown,ats_direct,none_observed,B,employer_artifact,application,role_paused_or_closed,2026-07-24,exact,,unstated,,not_stated,high,Position-filled AppliTrack notice names this school/role. Submission date not observed; bounded by the filled notice. Distinct from the unsubmitted general DeKalb application (expiry warning gth_32be8996b8ef0914).
alpha,dekalb-county-school-district|area-4-elementary-substitute-star-browns-mill-es|c1,1,DeKalb County School District,DeKalb County School District,,"Area 4 Elementary Substitute STAR, Browns Mill ES",other,,2026-07-22,evidence_bound,,2026-07-22,unknown,ats_direct,none_observed,B,employer_artifact,application,role_paused_or_closed,2026-07-22,exact,,unstated,,not_stated,high,Position-filled AppliTrack notice names this school/role. Submission date not observed; bounded by the filled notice. Distinct from the unsubmitted general DeKalb application (expiry warning gth_32be8996b8ef0914).
alpha,dekalb-county-school-district|area-3-elementary-star-substitute-rowland-es|c1,1,DeKalb County School District,DeKalb County School District,,"Area 3 Elementary STAR Substitute, Rowland ES",other,,2026-07-14,evidence_bound,,2026-07-14,unknown,ats_direct,none_observed,B,employer_artifact,application,role_paused_or_closed,2026-07-14,exact,,unstated,,not_stated,high,Position-filled AppliTrack notice names this school/role. Submission date not observed; bounded by the filled notice. Distinct from the unsubmitted general DeKalb application (expiry warning gth_32be8996b8ef0914).
alpha,dekalb-county-school-district|horizon-area-substitute-star-flat-rock-es|c1,1,DeKalb County School District,DeKalb County School District,,"Horizon Area Substitute STAR, Flat Rock ES",other,,2026-07-08,evidence_bound,,2026-07-08,unknown,ats_direct,none_observed,B,employer_artifact,application,role_paused_or_closed,2026-07-08,exact,,unstated,,not_stated,high,Position-filled AppliTrack notice names this school/role. Submission date not observed; bounded by the filled notice. Distinct from the unsubmitted general DeKalb application (expiry warning gth_32be8996b8ef0914).
alpha,anduril-industries|technical-operations-engineer-launched-effects|c1,1,Anduril Industries,Anduril Industries,,"Technical Operations Engineer, Launched Effects",product_ai_technical,,2026-06-21,exact,,,unknown,ats_direct,none_observed,A,employer_artifact,application,rejected_no_interview,2026-07-15,exact,,unstated,,not_stated,medium,"06-21 names Technical Operations Engineer, Launched Effects. 07-15 Thank you for applying to Anduril Industries (declined) omits role; treated as the same cycle, not a second title."
alpha,armada|ai-factory-value-engineer|c1,1,Armada,Armada,,"AI Factory, Value Engineer",sales_solutions_engineering,,2026-06-22,exact,,,unknown,ats_direct,Greenhouse,A,employer_artifact,application,still_open,,,,unstated,,not_stated,high,
alpha,attentive|unspecified|c1,1,Attentive,Attentive,,unspecified,unspecified,,2026-06-22,exact,,,unknown,ats_direct,Greenhouse,A,employer_artifact,application,rejected_no_interview,2026-07-07,exact,,unstated,,not_stated,medium,Cycle 1. Cycle 2 is the 2026-07-15 GTM Engineer receipt after this decline.
alpha,attentive|gtm-engineer|c2,2,Attentive,Attentive,,GTM Engineer,explicit_gtm_engineering,plain,2026-07-15,exact,,,unknown,ats_direct,Greenhouse,A,employer_artifact,application,still_open,,,,unstated,,not_stated,high,Cycle 2 after 2026-07-07 decline.
alpha,wealth-com|gtm-engineer|c1,1,Wealth.com,Wealth.com,,GTM Engineer,explicit_gtm_engineering,plain,2026-06-22,exact,,,unknown,ats_direct,Ashby,A,employer_artifact,application,rejected_no_interview,2026-06-22,exact,,unstated,,not_stated,high,
alpha,syncro|gtm-operations-manager|c1,1,Syncro,Syncro,,GTM Operations Manager,revops_gtm_ops_strategy,,2026-06-22,exact,,,unknown,ats_direct,none_observed,A,employer_artifact,application,still_open,,,,unstated,Manager,not_stated,high,
alpha,sentilink|go-to-market-strategy-analyst|c1,1,SentiLink,SentiLink,,Go-to-Market Strategy Analyst,revops_gtm_ops_strategy,,2026-06-22,exact,,,unknown,ats_direct,Ashby,A,employer_artifact,application,rejected_no_interview,2026-07-13,exact,,unstated,,not_stated,high,Distinct from February SentiLink unspecified receipt.
alpha,jobgether|gtm-engineer|c1,1,Jobgether,Jobgether,unknown,GTM Engineer,explicit_gtm_engineering,plain,2026-06-22,exact,,,unknown,unknown,none_observed,A,employer_artifact,application,still_open,,,,unstated,,not_stated,high,Next Steps for Your Job Application: GTM Engineer at Jobgether. Employer unnamed. Match Score follow-up gth_e14476762165423d.
alpha,ibm|manager-applied-ai-and-gtm-systems-confluent|c1,1,IBM,IBM,,"Manager, Applied AI & GTM Systems, Confluent",explicit_gtm_engineering,systems_operations,2026-06-22,exact,,,unknown,ats_direct,none_observed,A,employer_artifact,application,rejected_no_interview,2026-07-26,exact,,unstated,Manager,not_stated,high,"Submission confirmation Ref [redacted], Candidate ID [redacted]. Decline names the same req."
alpha,enlace-health|sales-engineer|c1,1,Enlace Health,Enlace Health,,Sales Engineer,sales_solutions_engineering,,2026-06-24,exact,,,unknown,ats_direct,Greenhouse,A,employer_artifact,application,rejected_no_interview,2026-06-26,exact,,unstated,,not_stated,high,
alpha,toast|gtm-engineer-sales-workflow-automation|c1,1,Toast,Toast,,"GTM Engineer, Sales Workflow Automation",explicit_gtm_engineering,sales_presales,2026-06-24,exact,,,unknown,ats_direct,Greenhouse,A,employer_artifact,application,rejected_no_interview,2026-07-16,exact,,unstated,,not_stated,high,"06-24 thank-you omits role; 07-16 decline names GTM Engineer, Sales Workflow Automation."
alpha,tekion|senior-manager-inside-sales|c1,1,Tekion,Tekion,,"Senior Manager, Inside Sales",sales_bd_partnerships,,2026-06-24,exact,,,unknown,ats_direct,Greenhouse,A,employer_artifact,application,rejected_no_interview,2026-06-27,exact,,unstated,Senior Manager,not_stated,high,
alpha,automation-anywhere|sales-engineer|c1,1,Automation Anywhere,Automation Anywhere,,Sales Engineer,sales_solutions_engineering,,2026-06-24,exact,,,unknown,ats_direct,Workday,A,employer_artifact,application,still_open,,,,unstated,,not_stated,high,
alpha,canals|sales-manager|c1,1,Canals,Canals,,Sales Manager,sales_bd_partnerships,,2026-06-24,exact,,,unknown,ats_direct,Ashby,A,employer_artifact,application,still_open,,,,unstated,Manager,not_stated,high,
alpha,stackai|sales-engineer|c1,1,StackAI,StackAI,,Sales Engineer,sales_solutions_engineering,,2026-06-24,exact,,,unknown,ats_direct,Ashby,A,employer_artifact,application,still_open,,,,unstated,,not_stated,high,
alpha,minio|bdr-enterprise|c1,1,MinIO,MinIO,,BDR Enterprise,sales_bd_partnerships,,2026-06-24,exact,,,unknown,ats_direct,none_observed,A,employer_artifact,application,rejected_no_interview,2026-06-27,exact,,unstated,,not_stated,high,
alpha,clay|growth-strategist-enterprise|c1,1,Clay,Clay,,"Growth Strategist, Enterprise",growth_demand_marketing,,2026-06-24,exact,,,unknown,ats_direct,Ashby,A,employer_artifact,application,rejected_no_interview,2026-06-25,exact,,unstated,,not_stated,high,
alpha,upguard|sdr-manager|c1,1,UpGuard,UpGuard,,SDR Manager,sales_bd_partnerships,,2026-06-24,exact,,,unknown,ats_direct,Lever,A,employer_artifact,application,rejected_no_interview,2026-06-29,exact,,unstated,Manager,not_stated,high,Two Lever artifacts same day plus later decline.
alpha,wirescreen|partnerships-manager|c1,1,WireScreen,WireScreen,,Partnerships Manager,sales_bd_partnerships,,2026-06-25,exact,,,unknown,ats_direct,Ashby,A,employer_artifact,application,rejected_no_interview,2026-07-03,exact,,unstated,Manager,not_stated,high,
